dt,Y,M,D,away_team,home_team,away_score,home_score,away_pitcher_id,home_pitcher_id,away_1_id,away_2_id,away_3_id,away_4_id,away_5_id,away_6_id,away_7_id,away_8_id,away_9_id,home_1_id,home_2_id,home_3_id,home_4_id,home_5_id,home_6_id,home_7_id,home_8_id,home_9_id,outcome
2021-04-05,2021,4,5,PIT,CIN,3,5,brubj001,delej003,fraza001,evanp001,reynb001,morac001,gonze004,polag001,stalj001,fowld002,brubj001,naqut001,castn001,vottj001,suare001,mousm001,senzn001,indij001,barnt001,delej003,1
2021-04-05,2021,4,5,SLN,MIA,4,1,poncd001,roget003,edmat001,goldp001,arenn001,dejop001,oneit001,moliy001,carld002,deLAA001,poncd001,dickc002,marts002,aguij001,duvaa001,andeb006,rojam002,alfaj002,bertj001,roget003,0
2021-04-05,2021,4,5,NYN,PHI,3,5,degrj001,moorm003,pillk001,lindf001,confm001,alonp001,davij006,mcnej002,mccaj001,nimmb001,degrj001,mccua001,hoskr001,harpb003,realj001,bohma001,gregd001,seguj002,hasea001,moorm003,1
2021-04-05,2021,4,5,SFN,SDN,3,2,desca001,morea001,slata001,solad001,florw001,longe001,ruf-d001,poseb001,dubom001,crawb001,desca001,cronj001,tatif002,machm001,hosme001,phamt001,myerw001,profj001,carav001,morea001,0
2021-04-05,2021,4,5,HOU,LAA,6,7,garcl007,quinj001,altuj001,gurry001,brega001,alvay001,corrc001,tuckk001,diaza003,stram002,maldm001,fletd002,walsj001,troum001,renda001,uptoj001,pujoa001,iglej001,suzuk001,fowld001,1
2021-04-05,2021,4,5,TBA,BOS,2,11,wachm001,piven001,tsuty001,meada001,arozr001,loweb001,margm001,wendj002,adamw002,kierk001,zunim001,herne001,verda001,martj006,bogax001,dever001,vazqc001,gonzm002,renfh001,cordf003,1
2021-04-05,2021,4,5,KCA,CLE,3,0,duffd001,allel002,merrw001,benia002,santc002,peres002,solej001,taylm002,albeh001,mcbrr001,lopen001,luplj001,hernc005,ramij003,rosae001,reyef001,rosaa003,naylj001,perer003,chany001,0
2021-04-05,2021,4,5,MIN,DET,15,6,shoem001,urenj001,arral001,polaj001,cruzn002,keplm001,rookb001,cavej001,sanom001,jeffr002,simma001,grosr001,candj002,castw003,cabrm001,mazan001,schoj001,ramow001,goodn002,badda001,0
2021-04-05,2021,4,5,LAN,OAK,10,3,may-d003,montf001,bettm001,seagc001,turnj001,bellc002,smitw003,muncm001,taylc001,riose001,mckiz001,canhm001,lowrj001,olsom001,morem001,chapm001,murps001,tom-k001,andre001,kempt001,0
2021-04-05,2021,4,5,CHA,SEA,6,0,rodoc001,shefj001,madrn001,robel002,abrej003,moncy001,mercy001,grany001,garcl004,vauga001,hamib001,hanim001,frant002,seagk001,white005,moord002,murpt002,fralj001,haggs001,crawj002,0
2021-04-05,2021,4,5,TOR,TEX,6,2,matzs001,foltm001,semim001,biggc002,bichb001,hernt002,guerv002,tellr001,gricr001,jansd001,davij007,kinei001,dahld001,gallj002,solan001,lowen001,trevj001,holtb002,white006,culbc001,0
2021-04-06,2021,4,6,BAL,NYA,2,7,kremd001,coleg001,mullc002,manct001,santa003,mounr001,ruizr002,franm004,galvf001,sevep001,siscc001,lemad001,judga001,gardb001,stanm004,torrg001,frazc001,brucj001,urshg001,higak001,1
2021-04-06,2021,4,6,LAN,OAK,5,1,kersc001,bassc001,bettm001,seagc001,turnj001,muncm001,polla001,riose001,lux-g001,barna001,mckiz001,canhm001,lowrj001,laurr001,chapm001,murps001,piscs001,morem001,andre001,kempt001,0
2021-04-06,2021,4,6,SLN,MIA,4,2,gantj002,alcas001,edmat001,goldp001,arenn001,dejop001,carpm002,moliy001,oneit001,carld002,gantj002,dickc002,marts002,coopg002,duvaa001,andeb006,chisj001,alfaj002,rojam002,alcas001,0
2021-04-06,2021,4,6,TOR,TEX,4,7,roart001,dunnd001,semim001,biggc002,bichb001,hernt002,guerv002,gurrl001,tellr001,gricr001,kirka001,kinei001,dahld001,gallj002,lowen001,solan001,guzmr001,holtb002,heimj001,tavel001,1
2021-04-06,2021,4,6,MIN,DET,3,4,happj001,mizec001,arral001,polaj001,cruzn002,keplm001,rookb001,cavej001,sanom001,astuw001,jeffr002,goodn002,castw003,cabrm001,candj002,ramow001,grosr001,schoj001,greig001,jonej006,1
2021-04-06,2021,4,6,CHA,SEA,10,4,gioll001,paxtj001,eatoa002,robel002,abrej003,moncy001,mercy001,vauga001,collz001,garcl004,madrn001,hanim001,frant002,seagk001,white005,tramt001,marmj001,torrl001,fralj001,crawj002,0
2021-04-06,2021,4,6,TBA,BOS,5,6,glast001,perem004,diazy001,arozr001,brosm001,margm001,loweb001,adamw002,mejif001,padlk001,zunim001,arroc001,verda001,martj006,bogax001,dever001,vazqc001,gonzm002,renfh001,cordf003,1
2021-04-06,2021,4,6,PIT,CIN,1,14,cahit001,milew001,fraza001,newmk001,reynb001,morac001,evanp001,stalj001,gonze004,alfoa002,cahit001,naqut001,castn001,vottj001,suare001,mousm001,senzn001,indij001,barnt001,milew001,1
2021-04-06,2021,4,6,ATL,WAS,5,6,smyld001,schem001,acunr001,albio001,freef001,ozunm001,darnt001,swand001,rilea001,pachc001,smyld001,roblv001,turnt001,sotoj001,zimmr001,casts001,pereh001,steva001,lucrj001,schem001,1
2021-04-06,2021,4,6,SFN,SDN,1,3,sanca006,darvy001,yastm001,dicka001,florw001,beltb001,longe001,poseb001,crawb001,slata001,sanca006,cronj001,phamt001,machm001,hosme001,myerw001,profj001,kim-h002,carav001,darvy001,1
2021-04-06,2021,4,6,NYN,PHI,8,4,strom001,andec001,nimmb001,lindf001,confm001,alonp001,smitd008,davij006,mcnej002,mccaj001,strom001,joycm001,bohma001,harpb003,realj001,gregd001,seguj002,millb002,quinr003,andec001,0
2021-04-06,2021,4,6,ARI,COL,10,8,weavl001,marqg001,smitp002,martk001,walkc002,perad001,cabra002,escoe001,kellc002,perdg001,weavl001,tapir001,hampg001,stort001,blacc001,cronc002,mcmar001,hills005,nuned001,marqg001,0
2021-04-06,2021,4,6,MIL,CHN,4,0,peraf001,alzoa001,wongk001,voged001,yelic001,shawt001,bradj001,garca003,narvo001,urial001,peraf001,happi001,contw001,rizza001,bryak001,pedej001,baezj001,heywj001,boted002,alzoa001,0
2021-04-06,2021,4,6,HOU,LAA,4,2,greiz001,bundd001,altuj001,gurry001,brega001,alvay001,corrc001,tuckk001,diaza003,stram002,maldm001,fletd002,ohtas001,troum001,pujoa001,walsj001,uptoj001,rojaj002,stasm001,iglej001,0
2021-04-07,2021,4,7,TBA,BOS,2,9,yarbr001,eovan001,tsuty001,meada001,arozr001,loweb001,diazy001,wendj002,margm001,mejif001,adamw002,herne001,dever001,martj006,bogax001,vazqc001,renfh001,arroc001,dalbb001,plawk001,1
2021-04-07,2021,4,7,CHA,SEA,4,8,keucd001,dunnj002,eatoa002,lambj001,abrej003,grany001,collz001,robel002,madrn001,hamib001,mendd002,hanim001,frant002,seagk001,white005,moord002,murpt002,tramt001,haggs001,crawj002,1
2021-04-07,2021,4,7,LAN,OAK,3,4,bauet001,luzaj001,taylc001,seagc001,turnj001,smitw003,polla001,muncm001,barna001,lux-g001,mckiz001,canhm001,lowrj001,laurr001,morem001,chapm001,brows003,piscs001,andre001,garca006,1
2021-04-07,2021,4,7,BAL,NYA,4,3,meanj001,tailj001,mullc002,manct001,santa003,mounr001,franm004,sevep001,ruizr002,galvf001,uriar001,lemad001,torrg001,hicka001,stanm004,frazc001,brucj001,sancg002,urshg001,gardb001,0
2021-04-07,2021,4,7,MIN,DET,3,2,maedk001,boydm001,garvm001,garlk001,cruzn002,polaj001,buxtb001,sanom001,astuw001,simma001,cavej001,grosr001,castw003,cabrm001,candj002,mazan001,schoj001,badda001,ramow001,reyev001,0
2021-04-07,2021,4,7,KCA,CLE,2,4,junij001,biebs001,merrw001,benia002,santc002,peres002,solej001,dozih001,isbek001,taylm002,lopen001,gameb001,hernc005,ramij003,rosae001,reyef001,naylj001,bauej001,perer003,gimea001,1
2021-04-07,2021,4,7,TOR,TEX,1,2,ryu-h001,gibsk002,semim001,biggc002,bichb001,hernt002,guerv002,gurrl001,gricr001,panij002,jansd001,kinei001,dahld001,gallj002,solan001,lowen001,trevj001,white006,tavel001,culbc001,1
2021-04-07,2021,4,7,ATL,WAS,7,6,friem001,fedde001,acunr001,albio001,freef001,ozunm001,darnt001,swand001,rilea001,incie001,friem001,roblv001,turnt001,sotoj001,zimmr001,casts001,pereh001,steva001,lucrj001,fedde001,0
2021-04-07,2021,4,7,SFN,SDN,3,2,gausk001,snelb001,slata001,yastm001,solad001,longe001,florw001,ruf-d001,casac001,dubom001,gausk001,cronj001,myerw001,machm001,hosme001,campl002,profj001,kim-h002,matej003,snelb001,0
2021-04-07,2021,4,7,NYN,PHI,2,8,peted003,nolaa001,nimmb001,lindf001,confm001,alonp001,smitd008,villj001,mccaj001,guill001,peted003,mccua001,hoskr001,harpb003,realj001,bohma001,gregd001,seguj002,hasea001,nolaa001,1
2021-04-07,2021,4,7,SLN,MIA,7,0,flahj002,lopep002,edmat001,goldp001,arenn001,dejop001,carpm002,moliy001,oneit001,carld002,flahj002,dickc002,marts002,aguij001,coopg002,andeb006,chisj001,bertj001,wallc001,lopep002,0
2021-04-07,2021,4,7,ARI,COL,0,8,bumgm001,senza001,rojaj001,martk001,walkc002,perad001,cabra002,escoe001,kellc002,locat001,bumgm001,hampg001,owinc001,stort001,cronc002,mcmar001,fuenj001,diaze005,dazay001,senza001,1
2021-04-07,2021,4,7,PIT,CIN,4,11,kuhlc001,castl003,newmk001,difow001,morac001,evanp001,gonze004,polag001,fowld002,perem005,kuhlc001,naqut001,castn001,vottj001,mousm001,senzn001,indij001,farmk001,stept001,castl003,1
2021-04-07,2021,4,7,MIL,CHN,4,2,woodb005,hendk001,cainl001,hiurk001,yelic001,garca003,shawt001,urial001,pinam001,robed004,woodb005,happi001,sogae001,rizza001,bryak001,pedej001,baezj001,heywj001,woltt001,hendk001,0
2021-04-07,2021,4,7,ATL,WAS,2,0,ynoah001,stras001,acunr001,albio001,freef001,ozunm001,rilea001,swand001,jacka002,pachc001,ynoah001,roblv001,turnt001,sotoj001,casts001,steva001,pereh001,garcl006,barrt004,stras001,0
2021-04-08,2021,4,8,LAA,TOR,7,5,canng001,strir001,fletd002,ohtas001,troum001,renda001,walsj001,uptoj001,iglej001,suzuk001,fowld001,semim001,biggc002,bichb001,hernt002,guerv002,gurrl001,gricr001,panij002,jansd001,0
2021-04-08,2021,4,8,SEA,MIN,2,10,gonzm005,berrj001,hanim001,frant002,seagk001,marmj001,moord002,tramt001,torrl001,haggs001,crawj002,polaj001,garlk001,cruzn002,buxtb001,garvm001,keplm001,sanom001,simma001,arral001,1
2021-04-08,2021,4,8,OAK,HOU,2,6,irvic001,javic001,canhm001,olsom001,laurr001,chapm001,morem001,murps001,brows003,andre001,kempt001,altuj001,branm003,brega001,alvay001,corrc001,gurry001,tuckk001,stram002,castj006,1
2021-04-08,2021,4,8,KCA,CHA,0,6,kellb003,lynnl001,merrw001,benia002,santc002,peres002,solej001,dozih001,isbek001,taylm002,lopen001,eatoa002,robel002,abrej003,moncy001,mercy001,grany001,willn001,madrn001,mendd002,1
2021-04-08,2021,4,8,CHN,PIT,4,2,arrij001,andet002,contw001,bryak001,rizza001,baezj001,pedej001,marij002,heywj001,boted002,arrij001,fraza001,newmk001,reynb001,morac001,evanp001,polag001,stalj001,fowld002,andet002,0
2021-04-08,2021,4,8,MIL,SLN,1,3,burnc002,waina001,wongk001,hiurk001,yelic001,shawt001,bradj001,cainl001,narvo001,urial001,burnc002,edmat001,carpm002,arenn001,dejop001,moliy001,carld002,willj006,oneit001,waina001,1
2021-04-08,2021,4,8,MIA,NYN,2,3,neidn001,walkt004,dickc002,rojam002,marts002,aguij001,andeb006,duvaa001,chisj001,wallc001,neidn001,nimmb001,lindf001,confm001,alonp001,smitd008,villj001,mcnej002,mccaj001,walkt004,1
2021-04-08,2021,4,8,ARI,COL,3,7,kellm002,grayj003,locat001,vanmj001,walkc002,perad001,smitp002,escoe001,vogts001,perdg001,kellm002,hampg001,tapir001,stort001,blacc001,mcmar001,fuenj001,hills005,nuned001,grayj003,1
2021-04-08,2021,4,8,BOS,BAL,7,3,rodre004,harvm001,herne001,verda001,martj006,dever001,vazqc001,gonzm002,arroc001,cordf003,dalbb001,mullc002,manct001,santa003,mounr001,franm004,sevep001,galvf001,ruizr002,valap001,0
2021-04-09,2021,4,9,OAK,HOU,6,2,mLAAs001,mccul002,canhm001,laurr001,lowrj001,olsom001,chapm001,piscs001,brows003,andre001,garca006,altuj001,branm003,brega001,alvay001,gurry001,corrc001,tuckk001,stram002,maldm001,0
2021-04-09,2021,4,9,LAA,TOR,7,1,heLAA001,pheld001,fletd002,ohtas001,troum001,renda001,walsj001,uptoj001,iglej001,stasm001,fowld001,semim001,gricr001,bichb001,guerv002,gurrl001,biggc002,davij007,kirka001,palaj001,0
2021-04-09,2021,4,9,SDN,TEX,3,0,musgj001,arihk001,grist001,profj001,machm001,hosme001,myerw001,cronj001,phamt001,kim-h002,carav001,kinei001,tejea001,gallj002,lowen001,solan001,guzmr001,trevj001,white006,tavel001,0
2021-04-09,2021,4,9,DET,CLE,1,4,holld003,plesz001,castw003,candj002,cabrm001,mazan001,schoj001,ramow001,badda001,goodn002,jonej006,rosaa003,hernc005,ramij003,rosae001,reyef001,naylj001,bauej001,perer003,gimea001,1
2021-04-09,2021,4,9,NYA,TBA,5,10,klubc001,hillr001,lemad001,stanm004,hicka001,torrg001,brucj001,sancg002,frazc001,taucm001,wadet002,tsuty001,meada001,arozr001,loweb001,diazy001,wendj002,adamw002,philb002,zunim001,1
2021-04-09,2021,4,9,WAS,LAN,0,1,rossj002,buehw001,roblv001,turnt001,sotoj001,zimmr001,casts001,steva001,garcl006,lucrj001,rossj002,taylc001,seagc001,turnj001,muncm001,smitw003,lux-g001,polla001,mckiz001,buehw001,1
2021-04-09,2021,4,9,PHI,ATL,1,8,wheez001,mortc002,mccua001,hoskr001,harpb003,realj001,bohma001,gregd001,seguj002,hasea001,wheez001,acunr001,albio001,freef001,ozunm001,darnt001,swand001,rilea001,pachc001,mortc002,1
2021-04-09,2021,4,9,CIN,ARI,6,5,mahlt001,widet001,winkj002,castn001,vottj001,suare001,mousm001,naqut001,indij001,barnt001,mahlt001,locat001,calhk001,walkc002,perad001,cabra002,escoe001,rojaj001,kellc002,widet001,0
2021-04-09,2021,4,9,COL,SFN,1,3,gomba001,cuetj001,hampg001,mcmar001,stort001,blacc001,cronc002,tapir001,fuenj001,nuned001,gomba001,slata001,yastm001,solad001,ruf-d001,florw001,poseb001,dubom001,crawb001,cuetj001,1
2021-04-10,2021,4,10,LAA,TOR,1,15,quinj001,matzs001,fletd002,ohtas001,troum001,renda001,pujoa001,uptoj001,iglej001,suzuk001,lagaj001,semim001,bichb001,guerv002,gricr001,tellr001,espis001,davij007,jansd001,palaj001,1
2021-04-10,2021,4,10,SDN,TEX,7,4,paddc001,lylej001,grist001,profj001,machm001,hosme001,myerw001,cronj001,phamt001,campl002,kim-h002,kinei001,dahld001,gallj002,lowen001,solan001,guzmr001,heimj001,white006,tejea001,0
2021-04-10,2021,4,10,NYA,TBA,0,4,germd001,archc001,lemad001,judga001,hicka001,stanm004,torrg001,gardb001,sancg002,urshg001,brucj001,tsuty001,meada001,arozr001,loweb001,diazy001,wendj002,adamw002,philb002,mejif001,1
2021-04-10,2021,4,10,SEA,MIN,4,3,kikuy001,pinem001,hanim001,frant002,seagk001,marmj001,torrl001,moord002,tramt001,haggs001,crawj002,polaj001,garlk001,cruzn002,buxtb001,garvm001,keplm001,sanom001,simma001,arral001,0
2021-04-10,2021,4,10,OAK,HOU,7,3,montf001,urquj001,canhm001,laurr001,lowrj001,olsom001,chapm001,murps001,brows003,andre001,tom-k001,altuj001,branm003,corrc001,alvay001,gurry001,tuckk001,diaza003,stram002,maldm001,0
2021-04-10,2021,4,10,DET,CLE,3,11,skubt001,civaa001,grosr001,castw003,candj002,cabrm001,mazan001,goodn002,reyev001,badda001,greig001,luplj001,hernc005,ramij003,rosae001,reyef001,rosaa003,chany001,perer003,gimea001,1
2021-04-10,2021,4,10,BOS,BAL,6,4,richg002,zimmb002,herne001,verda001,bogax001,vazqc001,dever001,gonzm002,arroc001,dalbb001,plawk001,mullc002,manct001,santa003,mounr001,stewd002,franm004,ruizr002,galvf001,siscc001,0
2021-04-10,2021,4,10,COL,SFN,3,4,gonzc002,webbl001,hampg001,mcmar001,stort001,blacc001,cronc002,tapir001,fuenj001,diaze005,gonzc002,lastt001,yastm001,dicka001,beltb001,longe001,crawb001,poseb001,dubom001,webbl001,1
2021-04-10,2021,4,10,CHN,PIT,2,8,daviz001,kellm003,happi001,contw001,rizza001,bryak001,pedej001,baezj001,heywj001,boted002,daviz001,fraza001,evanp001,reynb001,morac001,gonze004,polag001,stalj001,alfoa002,kellm003,1
2021-04-10,2021,4,10,MIA,NYN,3,0,roget003,degrj001,dickc002,marts002,aguij001,coopg002,andeb006,chisj001,rojam002,wallc001,roget003,nimmb001,lindf001,confm001,alonp001,smitd008,mccaj001,mcnej002,villj001,degrj001,0
2021-04-10,2021,4,10,WAS,LAN,5,9,corbp001,uriaj001,roblv001,turnt001,sotoj001,zimmr001,casts001,mercj002,gomey001,pereh001,corbp001,taylc001,seagc001,turnj001,smitw003,muncm001,polla001,lux-g001,mckiz001,uriaj001,1
2021-04-10,2021,4,10,PHI,ATL,4,5,efliz001,andei001,mccua001,hoskr001,harpb003,bohma001,gregd001,seguj002,knapa001,hasea001,efliz001,acunr001,albio001,freef001,ozunm001,darnt001,swand001,rilea001,pachc001,andei001,1
2021-04-10,2021,4,10,CIN,ARI,3,8,hoffj003,smitr005,naqut001,castn001,vottj001,suare001,mousm001,senzn001,indij001,barnt001,hoffj003,locat001,calhk001,walkc002,perad001,cabra002,escoe001,ahmen001,vogts001,smitr005,1
2021-04-10,2021,4,10,MIL,SLN,9,5,housa001,martc006,bradj001,yelic001,garca003,shawt001,narvo001,hiurk001,petej002,urial001,housa001,edmat001,goldp001,arenn001,dejop001,moliy001,carld002,oneit001,willj006,martc006,0
2021-04-11,2021,4,11,KCA,CHA,4,3,minom001,ceasd001,merrw001,benia002,peres002,santc002,solej001,dozih001,isbek001,taylm002,lopen001,garcl004,robel002,abrej003,moncy001,mercy001,vauga001,collz001,madrn001,mendd002,0
2021-04-11,2021,4,11,NYA,TBA,8,4,montj004,honeb001,lemad001,judga001,hicka001,stanm004,torrg001,odorr001,sancg002,urshg001,gardb001,diazy001,arozr001,meada001,margm001,brosm001,loweb001,adamw002,zunim001,padlk001,0
2021-04-11,2021,4,11,SEA,MIN,8,6,flexc001,shoem001,hanim001,frant002,seagk001,marmj001,torrl001,tramt001,murpt002,crawj002,bishb001,arral001,polaj001,cruzn002,buxtb001,keplm001,sanom001,cavej001,jeffr002,simma001,0
2021-04-11,2021,4,11,DET,CLE,2,5,urenj001,allel002,grosr001,castw003,goodn002,nuner001,candj002,ramow001,schoj001,mazan001,jonej006,gimea001,hernc005,ramij003,rosae001,reyef001,naylj001,rosaa003,bauej001,hedga001,1
2021-04-11,2021,4,11,SDN,TEX,2,0,morea001,foltm001,grist001,profj001,machm001,hosme001,myerw001,cronj001,phamt001,carav001,kim-h002,kinei001,white006,gallj002,solan001,lowen001,trevj001,culbc001,tejea001,tavel001,0
2021-04-11,2021,4,11,BOS,BAL,14,9,piven001,lopej004,herne001,verda001,martj006,bogax001,dever001,vazqc001,gonzm002,dalbb001,cordf003,mullc002,manct001,santa003,mounr001,stewd002,franm004,ruizr002,sevep001,galvf001,0
2021-04-11,2021,4,11,COL,SFN,0,4,marqg001,desca001,hampg001,tapir001,stort001,blacc001,mcmar001,fuenj001,hills005,nuned001,marqg001,lastt001,yastm001,dicka001,beltb001,longe001,crawb001,casac001,wadel001,desca001,1
2021-04-11,2021,4,11,CHN,PIT,1,7,willt002,brubj001,happi001,contw001,rizza001,bryak001,pedej001,baezj001,heywj001,sogae001,willt002,fraza001,evanp001,reynb001,morac001,newmk001,polag001,stalj001,fowld002,brubj001,1
2021-04-11,2021,4,11,WAS,LAN,0,3,schem001,kersc001,roblv001,turnt001,sotoj001,zimmr001,mercj002,casts001,herny002,lucrj001,schem001,lux-g001,seagc001,turnj001,muncm001,taylc001,riose001,mckiz001,barna001,kersc001,1
2021-04-11,2021,4,11,PHI,ATL,7,6,moorm003,smyld001,mccua001,hoskr001,harpb003,realj001,bohma001,seguj002,gregd001,quinr003,moorm003,acunr001,albio001,freef001,ozunm001,darnt001,swand001,rilea001,pachc001,smyld001,0
2021-04-11,2021,4,11,CIN,ARI,0,7,delej003,weavl001,naqut001,castn001,vottj001,suare001,mousm001,senzn001,farmk001,stept001,delej003,locat001,vanmj001,walkc002,perad001,escoe001,smitp002,ahmen001,kellc002,weavl001,1
2021-04-11,2021,4,11,MIL,SLN,9,3,andeb004,poncd001,cainl001,voged001,yelic001,garca003,shawt001,pinam001,petej002,urial001,andeb004,edmat001,goldp001,arenn001,moliy001,dejop001,carld002,deLAA001,thoml002,poncd001,0
2021-04-12,2021,4,12,NYA,TOR,3,1,coleg001,ray-r002,lemad001,stanm004,judga001,torrg001,urshg001,frazc001,odorr001,higak001,taucm001,semim001,bichb001,guerv002,gricr001,biggc002,gurrl001,tellr001,kirka001,palaj001,0
2021-04-12,2021,4,12,TEX,TBA,0,1,dunnd001,glast001,kinei001,dahld001,gallj002,lowen001,trevj001,guzmr001,solan001,tejea001,tavel001,tsuty001,meada001,arozr001,loweb001,margm001,wendj002,mejif001,philb002,adamw002,1
2021-04-12,2021,4,12,LAA,KCA,10,3,cobba001,singb001,fletd002,ohtas001,troum001,walsj001,uptoj001,rojaj002,pujoa001,iglej001,stasm001,merrw001,benia002,peres002,santc002,solej001,taylm002,isbek001,albeh001,lopen001,0
2021-04-12,2021,4,12,DET,HOU,6,2,mizec001,greiz001,grosr001,castw003,candj002,ramow001,mazan001,schoj001,nuner001,badda001,greig001,altuj001,branm003,brega001,alvay001,corrc001,gurry001,tuckk001,stram002,maldm001,0
2021-04-12,2021,4,12,WAS,SLN,5,2,fedde001,gantj002,roblv001,turnt001,sotoj001,bellj005,schwk001,casts001,harrj002,gomey001,fedde001,edmat001,goldp001,arenn001,moliy001,carld002,dejop001,carpm002,willj006,gantj002,0
2021-04-12,2021,4,12,CLE,CHA,3,4,mcket001,keucd001,luplj001,hernc005,ramij003,reyef001,rosae001,rosaa003,naylj001,perer003,chany001,eatoa002,robel002,abrej003,moncy001,mercy001,grany001,willn001,garcl004,mendd002,1
2021-04-12,2021,4,12,SDN,PIT,6,2,darvy001,cahit001,cronj001,profj001,machm001,hosme001,myerw001,phamt001,carav001,kim-h002,darvy001,fraza001,evanp001,reynb001,morac001,gonze004,stalj001,fowld002,newmk001,cahit001,0
2021-04-12,2021,4,12,CHN,MIL,3,6,alzoa001,peraf001,happi001,contw001,rizza001,bryak001,pedej001,baezj001,heywj001,boted002,alzoa001,cainl001,voged001,shawt001,garca003,bradj001,hiurk001,narvo001,robed004,peraf001,1
2021-04-12,2021,4,12,MIA,ATL,5,3,alcas001,ynoah001,dickc002,marts002,coopg002,andeb006,duvaa001,chisj001,rojam002,wallc001,alcas001,acunr001,albio001,freef001,ozunm001,swand001,rilea001,jacka002,incie001,ynoah001,0
2021-04-12,2021,4,12,OAK,ARI,9,5,bassc001,bumgm001,canhm001,laurr001,lowrj001,olsom001,chapm001,murps001,piscs001,andre001,bassc001,locat001,calhk001,cabra002,perad001,vanmj001,escoe001,ahmen001,vogts001,bumgm001,0
2021-04-12,2021,4,12,CIN,SFN,3,0,milew001,sanca006,winkj002,castn001,vottj001,suare001,mousm001,senzn001,indij001,barnt001,milew001,slata001,solad001,ruf-d001,longe001,florw001,poseb001,dubom001,crawb001,sanca006,0
2021-04-13,2021,4,13,SEA,BAL,6,7,margn001,kremd001,hanim001,frant002,seagk001,marmj001,torrl001,tramt001,moord002,crawj002,haggs001,mullc002,stewd002,santa003,manct001,franm004,mounr001,uriar001,siscc001,galvf001,1
2021-04-13,2021,4,13,TEX,TBA,8,3,gibsk002,yarbr001,kinei001,dahld001,gallj002,trevj001,lowen001,garca005,solan001,white006,culbc001,meada001,arozr001,wendj002,loweb001,diazy001,tsuty001,adamw002,philb002,zunim001,0
2021-04-13,2021,4,13,BOS,MIN,4,2,perem004,happj001,herne001,verda001,martj006,bogax001,dever001,vazqc001,renfh001,arroc001,dalbb001,buxtb001,garlk001,garvm001,polaj001,sanom001,arral001,astuw001,simma001,cavej001,0
2021-04-13,2021,4,13,NYA,TOR,3,7,tailj001,ryu-h001,lemad001,stanm004,judga001,sancg002,hicka001,odorr001,urshg001,frazc001,brucj001,semim001,bichb001,guerv002,gricr001,biggc002,gurrl001,tellr001,jansd001,palaj001,1
